"","376_1","437_1","874_30.8670508342236","999_40.6588962897674","1040_43.5183610894246","1064_45.7479463168271","1203_59.1746757625448","1282_67.8453748249545","1306_69.1229985866774","1363_72.5958558739771","1479_82.5741457126707","1879_117.196863153344","2058_131.689677480591","2235_145.651967666325","2374_158.282620564889","2748_187.546569066489","3026_206.76191918745","3242_227.743847691609","3351_236.555778187696","3634_258.507780159889","3716_265.990049849085","3925_281.187207749658","4234_314.400505201705","5257_420.728531328032","5297_425.150098349446","5450_437.624778459934","5799_478.581422063655","5998_498.599813217067","6750_557.511602698216","7200_588.792041678752","7429_610.377166648693","7454_611.780451461688","8204_678.963020287981","8206_679.460431117409","8642_726.95524706678","8740_736.971400405937","8816_748.350704092736","8822_748.859920585155","9002_765.813827417859","9075_772.248692868847","9088_773.08181837836","9458_808.76941291546","9625_820.607560957245","9973_850.865685368311","10044_857.216144775283","10352_882.598871891829","10429_889.158391998784","10441_889.749866918116","10552_900.611737037854","10615_905.360812841132","10677_909.993669301419","10738_915.400244517076","10793_920.516729768333","11100_952.056733209523","11435_988.274412801284","11791_1019.9432896263","12108_1050.57093471438","12164_1055.32593074521","12390_1074.9244346655","12459_1081.1876903419","12641_1094.91240998051","12746_1104.81216860786","12868_1115.0157324539","12869_1115.0157324539","14132_1228.63122371928","14419_1258.21405666462","14473_1261.94285357598","14825_1310.23181216563","14862_1317.34262512381","14879_1319.87541321663","14918_1326.50065826925","14943_1330.41244283898","15194_1365.22192837247","15396_1401.22421054662","15577_1431.99865135191","15770_1463.27886563943","15919_1490.12496278812","15937_1493.04381769542","16399_1578.99989121341","16418_1582.71981434576","16649_1617.40141126251","17050_1674.32291764347","17131_1685.08840407874","17416_1733.59751073343","17428_1736.21759442571","17584_1757.24109921067","17735_1785.26834804306","17913_1810.83409119852","18515_1912.04277992263","18625_1932.45477943495","18996_2002.02013974407","19084_2020.8049566735","19384_2099.93183567672","19398_2104.48034377986","19471_2125.61808110211","19599_2181.54278638251","19682_2215.94807520562","19693_2218.71372706504","19866_2282.65201652642","20022_2341.33650722013"
"15919_1490.12496278812",0.0200833333333333,0.02,0.0203333333333333,0.0211666666666667,0.0204166666666667,0.0193333333333333,0.022,0.0224166666666667,0.0224166666666667,0.0225,0.0219166666666667,0.0213333333333333,0.01875,0.0231666666666667,0.023,0.0239166666666667,0.0249166666666667,0.0229166666666667,0.0234166666666667,0.0230833333333333,0.0248333333333333,0.0221666666666667,0.0265833333333333,0.03075,0.0266666666666667,0.0271666666666667,0.0253333333333333,0.0268333333333333,0.0255833333333333,0.0286666666666667,0.0138333333333333,0.0343333333333333,0.0284166666666667,0.0284166666666667,0.03075,0.0175,0.0208333333333333,0.0314166666666667,0.0316666666666667,0.0311666666666667,0.0296666666666667,0.016,0.0309166666666667,0.017,0.031,0.03275,0.0315833333333333,0.0313333333333333,0.0328333333333333,0.032,0.0340833333333333,0.0235,0.0363333333333333,0.0320833333333333,0.0313333333333333,0.0335,0.0348333333333333,0.034,0.0355833333333333,0.0388333333333333,0.0136666666666667,0.0144166666666667,0.0355833333333333,0.0360833333333333,0.01675,0.0365,0.03775,0.02075,0.036,0.0365833333333333,0.0156666666666667,0.0356666666666667,0.0364166666666667,0.0269166666666667,0.00375,0.0358333333333333,0,0.005,0.04175,0.0399166666666667,0.0203333333333333,0.0391666666666667,0.03075,0.0319166666666667,0.0303333333333333,0.0300833333333333,0.0295,0.0334166666666667,0.0414166666666667,0.0329166666666667,0.00775,0.0343333333333333,0.03475,0.0350833333333333,0.035,0.0380833333333333,0.0361666666666667,0.03775,0.0468333333333333,0.05025
"15937_1493.04381769542",0.0211666666666667,0.0210833333333333,0.0215,0.02225,0.0215,0.0204166666666667,0.0230833333333333,0.0235,0.0235,0.0235833333333333,0.023,0.0224166666666667,0.0198333333333333,0.02425,0.0240833333333333,0.025,0.026,0.024,0.0246666666666667,0.0241666666666667,0.0259166666666667,0.02325,0.0276666666666667,0.0318333333333333,0.02775,0.0283333333333333,0.0265833333333333,0.0279166666666667,0.0266666666666667,0.02975,0.0149166666666667,0.0355833333333333,0.0295,0.0295,0.03175,0.0185833333333333,0.0219166666666667,0.0325,0.03275,0.03225,0.0306666666666667,0.0170833333333333,0.032,0.018,0.0320833333333333,0.034,0.0326666666666667,0.0324166666666667,0.0339166666666667,0.0329166666666667,0.0350833333333333,0.0245833333333333,0.0374166666666667,0.0330833333333333,0.0324166666666667,0.0346666666666667,0.0359166666666667,0.0350833333333333,0.0365833333333333,0.03975,0.01475,0.0155,0.0366666666666667,0.0371666666666667,0.0176666666666667,0.0375833333333333,0.0389166666666667,0.0218333333333333,0.0373333333333333,0.0376666666666667,0.01675,0.0369166666666667,0.0376666666666667,0.02775,0.00341666666666667,0.0369166666666667,0.005,0,0.0428333333333333,0.041,0.0215,0.0401666666666667,0.0315833333333333,0.03275,0.03125,0.0310833333333333,0.0303333333333333,0.03425,0.0424166666666667,0.0339166666666667,0.01025,0.0351666666666667,0.03575,0.0359166666666667,0.0358333333333333,0.0390833333333333,0.037,0.0385833333333333,0.0476666666666667,0.0513333333333333
"16399_1578.99989121341",0.0228333333333333,0.02275,0.02325,0.0239166666666667,0.0231666666666667,0.02375,0.0246666666666667,0.0251666666666667,0.0250833333333333,0.0251666666666667,0.0246666666666667,0.0240833333333333,0.0256666666666667,0.0261666666666667,0.0255833333333333,0.0266666666666667,0.02775,0.0256666666666667,0.02625,0.0260833333333333,0.0273333333333333,0.025,0.0291666666666667,0.03275,0.0295,0.0298333333333333,0.0274166666666667,0.02925,0.0284166666666667,0.0135833333333333,0.0316666666666667,0.037,0.0311666666666667,0.03125,0.0335833333333333,0.0354166666666667,0.03275,0.0190833333333333,0.0345,0.034,0.03225,0.03625,0.0335833333333333,0.03725,0.034,0.0350833333333333,0.015,0.0343333333333333,0.0355833333333333,0.0349166666666667,0.037,0.0351666666666667,0.0388333333333333,0.0346666666666667,0.0338333333333333,0.0363333333333333,0.0188333333333333,0.03675,0.0195833333333333,0.04175,0.0386666666666667,0.03925,0.0100833333333333,0.0105833333333333,0.0415833333333333,0.0205,0.0406666666666667,0.0435,0.0389166666666667,0.0203333333333333,0.0403333333333333,0.0384166666666667,0.0393333333333333,0.0469166666666667,0.0415833333333333,0.00991666666666667,0.04175,0.0428333333333333,0,0.0235,0.045,0.0418333333333333,0.05075,0.0519166666666667,0.05025,0.05,0.0493333333333333,0.0530833333333333,0.0440833333333333,0.0528333333333333,0.0465,0.05425,0.0546666666666667,0.05475,0.0548333333333333,0.0581666666666667,0.0555833333333333,0.0574166666666667,0.0490833333333333,0.00891666666666667
"16418_1582.71981434576",0.0208333333333333,0.02075,0.02125,0.022,0.0211666666666667,0.02175,0.0226666666666667,0.0231666666666667,0.0230833333333333,0.0230833333333333,0.0225,0.0220833333333333,0.0236666666666667,0.0241666666666667,0.0236666666666667,0.0246666666666667,0.02575,0.0236666666666667,0.0243333333333333,0.0240833333333333,0.0254166666666667,0.023,0.0271666666666667,0.0311666666666667,0.0275,0.0278333333333333,0.0255,0.0273333333333333,0.02625,0.0115833333333333,0.03,0.0346666666666667,0.02925,0.0291666666666667,0.0314166666666667,0.0336666666666667,0.0310833333333333,0.017,0.0324166666666667,0.0318333333333333,0.0301666666666667,0.0345,0.0315833333333333,0.0353333333333333,0.0319166666666667,0.0335,0.00966666666666667,0.0323333333333333,0.0335,0.03275,0.035,0.03375,0.0370833333333333,0.0325833333333333,0.0319166666666667,0.0345,0.0168333333333333,0.0345833333333333,0.0175833333333333,0.03975,0.037,0.0373333333333333,0.0175833333333333,0.0180833333333333,0.04,0.01825,0.0385833333333333,0.04175,0.0371666666666667,0.01375,0.0385,0.0365833333333333,0.0375,0.045,0.03975,0.0179166666666667,0.0399166666666667,0.041,0.0235,0,0.043,0.0398333333333333,0.0488333333333333,0.0499166666666667,0.04825,0.04825,0.0474166666666667,0.051,0.0420833333333333,0.05075,0.0445833333333333,0.0523333333333333,0.05275,0.0530833333333333,0.0530833333333333,0.0560833333333333,0.0535,0.05575,0.0469166666666667,0.03225
"16649_1617.40141126251",0.02375,0.0236666666666667,0.0241666666666667,0.0248333333333333,0.0240833333333333,0.023,0.0256666666666667,0.0259166666666667,0.0260833333333333,0.0260833333333333,0.0255833333333333,0.025,0.0224166666666667,0.0268333333333333,0.0266666666666667,0.0274166666666667,0.0285,0.0265833333333333,0.0270833333333333,0.02675,0.0285,0.0259166666666667,0.0301666666666667,0.0344166666666667,0.0303333333333333,0.0308333333333333,0.029,0.0305,0.0290833333333333,0.032,0.0175833333333333,0.0381666666666667,0.032,0.0319166666666667,0.0345,0.021,0.0244166666666667,0.0345833333333333,0.0353333333333333,0.035,0.03325,0.0196666666666667,0.0344166666666667,0.0206666666666667,0.0344166666666667,0.0364166666666667,0.0349166666666667,0.0354166666666667,0.0361666666666667,0.03575,0.0380833333333333,0.0270833333333333,0.0395833333333333,0.0356666666666667,0.03475,0.03725,0.03825,0.0374166666666667,0.039,0.0428333333333333,0.0144166666666667,0.018,0.0390833333333333,0.0395833333333333,0.01325,0.0394166666666667,0.0413333333333333,0.0244166666666667,0.0400833333333333,0.0399166666666667,0.0103333333333333,0.0396666666666667,0.0403333333333333,0.0306666666666667,0.0203333333333333,0.039,0.0203333333333333,0.0215,0.045,0.043,0,0.0425833333333333,0.0343333333333333,0.0355,0.0338333333333333,0.03375,0.0330833333333333,0.0368333333333333,0.0448333333333333,0.0365833333333333,0.0256666666666667,0.0379166666666667,0.0383333333333333,0.0385833333333333,0.0385,0.0418333333333333,0.0395833333333333,0.04125,0.05,0.0535
"17050_1674.32291764347",0.0200833333333333,0.02,0.0204166666666667,0.02125,0.0204166666666667,0.021,0.022,0.0223333333333333,0.0210833333333333,0.0225,0.0219166666666667,0.0213333333333333,0.0228333333333333,0.0234166666666667,0.0229166666666667,0.0239166666666667,0.0249166666666667,0.0229166666666667,0.0235,0.0233333333333333,0.02475,0.0221666666666667,0.0265,0.0305,0.0268333333333333,0.02725,0.0255,0.027,0.0256666666666667,0.0284166666666667,0.0294166666666667,0.03425,0.0284166666666667,0.0283333333333333,0.0309166666666667,0.0328333333333333,0.0304166666666667,0.0311666666666667,0.03175,0.03125,0.02975,0.0339166666666667,0.0119166666666667,0.03475,0.009,0.0329166666666667,0.0313333333333333,0.0315,0.00725,0.0321666666666667,0.0343333333333333,0.0329166666666667,0.03575,0.0321666666666667,0.03125,0.0338333333333333,0.0345,0.00733333333333333,0.03525,0.0388333333333333,0.0365,0.03675,0.0355,0.036,0.0390833333333333,0.0358333333333333,0.00975,0.0405833333333333,0.0364166666666667,0.0365833333333333,0.0375833333333333,0.0360833333333333,0.0368333333333333,0.0441666666666667,0.039,0.0359166666666667,0.0391666666666667,0.0401666666666667,0.0418333333333333,0.0398333333333333,0.0425833333333333,0,0.0480833333333333,0.04925,0.0475833333333333,0.0475,0.0465,0.05025,0.00225,0.0501666666666667,0.0438333333333333,0.0514166666666667,0.052,0.0515833333333333,0.0519166666666667,0.0554166666666667,0.0525833333333333,0.0540833333333333,0.0103333333333333,0.0501666666666667
"17131_1685.08840407874",0.0293333333333333,0.02925,0.02975,0.0304166666666667,0.0296666666666667,0.0285833333333333,0.031,0.0315833333333333,0.0314166666666667,0.03175,0.0310833333333333,0.0305833333333333,0.028,0.0325,0.0320833333333333,0.033,0.0341666666666667,0.0320833333333333,0.0328333333333333,0.03225,0.0336666666666667,0.0315,0.0356666666666667,0.0398333333333333,0.0359166666666667,0.03625,0.0345833333333333,0.036,0.0348333333333333,0.03775,0.0231666666666667,0.0435,0.03775,0.03775,0.0398333333333333,0.0265833333333333,0.0301666666666667,0.0405833333333333,0.04075,0.04025,0.0386666666666667,0.0225833333333333,0.0399166666666667,0.0183333333333333,0.0400833333333333,0.04175,0.0406666666666667,0.0409166666666667,0.0419166666666667,0.0410833333333333,0.0433333333333333,0.0328333333333333,0.0451666666666667,0.041,0.0405833333333333,0.04325,0.0438333333333333,0.043,0.0445833333333333,0.0480833333333333,0.02775,0.0285,0.0448333333333333,0.0453333333333333,0.0310833333333333,0.0453333333333333,0.04675,0.0323333333333333,0.0454166666666667,0.0455833333333333,0.0296666666666667,0.0448333333333333,0.0455833333333333,0.00983333333333333,0.0304166666666667,0.0450833333333333,0.03075,0.0315833333333333,0.05075,0.0488333333333333,0.0343333333333333,0.0480833333333333,0,0.00908333333333333,0.00733333333333333,0.00641666666666667,0.0124166666666667,0.00958333333333333,0.0503333333333333,0.00933333333333333,0.0359166666666667,0.0115833333333333,0.0120833333333333,0.0136666666666667,0.0114166666666667,0.0149166666666667,0.0191666666666667,0.0164166666666667,0.0555,0.0590833333333333
"17416_1733.59751073343",0.0305,0.0304166666666667,0.0309166666666667,0.0315833333333333,0.0308333333333333,0.02975,0.0321666666666667,0.0326666666666667,0.0325833333333333,0.0329166666666667,0.03225,0.03175,0.0291666666666667,0.0336666666666667,0.03325,0.03425,0.0353333333333333,0.03325,0.034,0.0334166666666667,0.035,0.0326666666666667,0.0368333333333333,0.041,0.0371666666666667,0.0374166666666667,0.03575,0.0370833333333333,0.0360833333333333,0.039,0.0243333333333333,0.0445833333333333,0.0389166666666667,0.0389166666666667,0.041,0.02775,0.0313333333333333,0.0416666666666667,0.0419166666666667,0.0414166666666667,0.0398333333333333,0.02375,0.0408333333333333,0.0194166666666667,0.04125,0.043,0.0419166666666667,0.0420833333333333,0.0430833333333333,0.04225,0.0445,0.034,0.04625,0.0421666666666667,0.04175,0.0443333333333333,0.0451666666666667,0.0441666666666667,0.0459166666666667,0.0490833333333333,0.0289166666666667,0.0296666666666667,0.0459166666666667,0.0465,0.03225,0.0466666666666667,0.0479166666666667,0.0334166666666667,0.0463333333333333,0.0468333333333333,0.0309166666666667,0.04575,0.0466666666666667,0.0111666666666667,0.0315833333333333,0.04625,0.0319166666666667,0.03275,0.0519166666666667,0.0499166666666667,0.0355,0.04925,0.00908333333333333,0,0.00683333333333333,0.00833333333333333,0.0136666666666667,0.01175,0.0515,0.01125,0.037,0.0123333333333333,0.0128333333333333,0.0149166666666667,0.0134166666666667,0.0165833333333333,0.0205,0.0176666666666667,0.0565833333333333,0.06025
"17428_1736.21759442571",0.0288333333333333,0.02875,0.02925,0.0299166666666667,0.0291666666666667,0.0280833333333333,0.0305,0.0310833333333333,0.0309166666666667,0.03125,0.0305833333333333,0.0299166666666667,0.0275,0.0318333333333333,0.0315833333333333,0.0325833333333333,0.0336666666666667,0.0315833333333333,0.0323333333333333,0.03175,0.0333333333333333,0.031,0.0351666666666667,0.0393333333333333,0.0355,0.03575,0.0340833333333333,0.0354166666666667,0.0344166666666667,0.03725,0.0226666666666667,0.0430833333333333,0.03725,0.03725,0.03925,0.0260833333333333,0.0296666666666667,0.0399166666666667,0.04025,0.03975,0.0381666666666667,0.0220833333333333,0.0394166666666667,0.0178333333333333,0.0395833333333333,0.0411666666666667,0.0401666666666667,0.0404166666666667,0.0414166666666667,0.0405,0.04275,0.0323333333333333,0.0445,0.0405,0.0400833333333333,0.04275,0.0434166666666667,0.0425,0.0441666666666667,0.0475,0.0271666666666667,0.028,0.0443333333333333,0.0448333333333333,0.0305833333333333,0.0449166666666667,0.0461666666666667,0.032,0.0448333333333333,0.0450833333333333,0.02925,0.04425,0.04525,0.00941666666666667,0.0300833333333333,0.0445833333333333,0.0303333333333333,0.03125,0.05025,0.04825,0.0338333333333333,0.0475833333333333,0.00733333333333333,0.00683333333333333,0,0.00675,0.0119166666666667,0.01,0.0498333333333333,0.00966666666666667,0.0355,0.0105833333333333,0.0110833333333333,0.013,0.01175,0.0150833333333333,0.01875,0.01575,0.05475,0.0585833333333333
"17584_1757.24109921067",0.02875,0.0286666666666667,0.0291666666666667,0.0298333333333333,0.0290833333333333,0.028,0.0304166666666667,0.031,0.0308333333333333,0.0311666666666667,0.0305,0.03,0.0274166666666667,0.0319166666666667,0.0315,0.0324166666666667,0.0335,0.0315,0.032,0.0315833333333333,0.03325,0.0309166666666667,0.0350833333333333,0.03925,0.0354166666666667,0.0356666666666667,0.034,0.0354166666666667,0.03425,0.0371666666666667,0.0225833333333333,0.0429166666666667,0.037,0.037,0.0390833333333333,0.026,0.0295833333333333,0.04,0.0401666666666667,0.0396666666666667,0.0379166666666667,0.022,0.0393333333333333,0.01775,0.0395,0.0410833333333333,0.0400833333333333,0.0403333333333333,0.0413333333333333,0.0403333333333333,0.04275,0.03225,0.0445833333333333,0.04025,0.0399166666666667,0.0426666666666667,0.0433333333333333,0.0424166666666667,0.0440833333333333,0.0475,0.0271666666666667,0.0279166666666667,0.04425,0.04475,0.0305,0.04475,0.0461666666666667,0.0318333333333333,0.0445833333333333,0.045,0.02925,0.044,0.0449166666666667,0.0095,0.0299166666666667,0.0445,0.0300833333333333,0.0310833333333333,0.05,0.04825,0.03375,0.0475,0.00641666666666667,0.00833333333333333,0.00675,0,0.012,0.00916666666666667,0.04975,0.00341666666666667,0.03525,0.0110833333333333,0.0116666666666667,0.01325,0.011,0.00908333333333333,0.0188333333333333,0.0159166666666667,0.0549166666666667,0.0583333333333333
"17735_1785.26834804306",0.0279166666666667,0.0278333333333333,0.0283333333333333,0.029,0.02825,0.0271666666666667,0.0295833333333333,0.03025,0.03,0.0303333333333333,0.0295,0.0290833333333333,0.0265833333333333,0.0310833333333333,0.0306666666666667,0.0315,0.0325833333333333,0.0306666666666667,0.0314166666666667,0.0308333333333333,0.0324166666666667,0.0300833333333333,0.0340833333333333,0.03825,0.0345833333333333,0.0348333333333333,0.03325,0.0345833333333333,0.0334166666666667,0.0364166666666667,0.02175,0.042,0.0363333333333333,0.0363333333333333,0.03825,0.0250833333333333,0.0286666666666667,0.03925,0.03925,0.03875,0.0371666666666667,0.021,0.0384166666666667,0.0169166666666667,0.0385833333333333,0.0403333333333333,0.03925,0.0394166666666667,0.0404166666666667,0.0395833333333333,0.0418333333333333,0.03125,0.0436666666666667,0.0395,0.0391666666666667,0.0415833333333333,0.0425,0.0415,0.0430833333333333,0.0465833333333333,0.0265,0.0270833333333333,0.0434166666666667,0.0439166666666667,0.0298333333333333,0.044,0.04525,0.0311666666666667,0.0439166666666667,0.0440833333333333,0.0285833333333333,0.0433333333333333,0.04425,0.0085,0.0291666666666667,0.0436666666666667,0.0295,0.0303333333333333,0.0493333333333333,0.0474166666666667,0.0330833333333333,0.0465,0.0124166666666667,0.0136666666666667,0.0119166666666667,0.012,0,0.015,0.0486666666666667,0.0149166666666667,0.0346666666666667,0.0161666666666667,0.0165833333333333,0.01675,0.0165833333333333,0.0205,0.0114166666666667,0.0195,0.0539166666666667,0.0576666666666667
"17913_1810.83409119852",0.0316666666666667,0.0315833333333333,0.0320833333333333,0.0326666666666667,0.032,0.0309166666666667,0.03325,0.0339166666666667,0.03375,0.0340833333333333,0.0334166666666667,0.0328333333333333,0.0303333333333333,0.0348333333333333,0.0344166666666667,0.0354166666666667,0.0365,0.0344166666666667,0.0350833333333333,0.0345833333333333,0.0361666666666667,0.03375,0.0379166666666667,0.0421666666666667,0.0383333333333333,0.0385833333333333,0.0368333333333333,0.0383333333333333,0.03725,0.0400833333333333,0.0255833333333333,0.0459166666666667,0.04,0.04,0.0420833333333333,0.029,0.0325,0.0429166666666667,0.043,0.0425,0.0409166666666667,0.0251666666666667,0.0420833333333333,0.0209166666666667,0.04225,0.0440833333333333,0.043,0.0431666666666667,0.0440833333333333,0.0433333333333333,0.0455,0.0351666666666667,0.0473333333333333,0.04325,0.04275,0.0453333333333333,0.04625,0.0451666666666667,0.047,0.05025,0.0303333333333333,0.0310833333333333,0.0471666666666667,0.0476666666666667,0.0336666666666667,0.0475,0.0489166666666667,0.0351666666666667,0.0474166666666667,0.0480833333333333,0.0324166666666667,0.047,0.0479166666666667,0.0125,0.0330833333333333,0.0473333333333333,0.0334166666666667,0.03425,0.0530833333333333,0.051,0.0368333333333333,0.05025,0.00958333333333333,0.01175,0.01,0.00916666666666667,0.015,0,0.0525,0.0120833333333333,0.0385833333333333,0.01425,0.01475,0.0164166666666667,0.0130833333333333,0.0175833333333333,0.0218333333333333,0.0191666666666667,0.0576666666666667,0.0613333333333333
"18515_1912.04277992263",0.0223333333333333,0.02225,0.0226666666666667,0.0235,0.0226666666666667,0.02325,0.02425,0.0245833333333333,0.0233333333333333,0.02475,0.0241666666666667,0.0235833333333333,0.0250833333333333,0.0256666666666667,0.0250833333333333,0.0261666666666667,0.0271666666666667,0.0251666666666667,0.02575,0.0255833333333333,0.027,0.0244166666666667,0.0285833333333333,0.03275,0.0290833333333333,0.0294166666666667,0.0276666666666667,0.0290833333333333,0.0279166666666667,0.0306666666666667,0.0316666666666667,0.0365,0.0306666666666667,0.0305833333333333,0.0330833333333333,0.0350833333333333,0.0325833333333333,0.0334166666666667,0.034,0.0335,0.032,0.0361666666666667,0.0140833333333333,0.037,0.01125,0.0351666666666667,0.0335833333333333,0.03375,0.0095,0.0343333333333333,0.0365833333333333,0.0350833333333333,0.0378333333333333,0.0344166666666667,0.0335,0.0360833333333333,0.0365833333333333,0.00958333333333333,0.0373333333333333,0.0410833333333333,0.03875,0.039,0.03775,0.03825,0.0413333333333333,0.0380833333333333,0.0118333333333333,0.0428333333333333,0.0386666666666667,0.0388333333333333,0.0398333333333333,0.0383333333333333,0.039,0.0464166666666667,0.04125,0.0381666666666667,0.0414166666666667,0.0424166666666667,0.0440833333333333,0.0420833333333333,0.0448333333333333,0.00225,0.0503333333333333,0.0515,0.0498333333333333,0.04975,0.0486666666666667,0.0525,0,0.0524166666666667,0.0460833333333333,0.0536666666666667,0.05425,0.05375,0.0541666666666667,0.0576666666666667,0.05475,0.0561666666666667,0.0125833333333333,0.0523333333333333
"18625_1932.45477943495",0.0314166666666667,0.0315,0.032,0.0326666666666667,0.0319166666666667,0.0308333333333333,0.03325,0.0338333333333333,0.0336666666666667,0.034,0.0333333333333333,0.0328333333333333,0.03025,0.03475,0.0343333333333333,0.03525,0.0361666666666667,0.0343333333333333,0.0348333333333333,0.03425,0.0359166666666667,0.03375,0.0379166666666667,0.042,0.03825,0.0385,0.0368333333333333,0.0381666666666667,0.0370833333333333,0.04,0.0254166666666667,0.04575,0.0398333333333333,0.0398333333333333,0.0419166666666667,0.02875,0.0324166666666667,0.0428333333333333,0.043,0.0425,0.04075,0.0248333333333333,0.0420833333333333,0.0205833333333333,0.04225,0.0439166666666667,0.0429166666666667,0.0431666666666667,0.0440833333333333,0.0431666666666667,0.0455,0.0350833333333333,0.0473333333333333,0.0430833333333333,0.0426666666666667,0.0455,0.0461666666666667,0.0451666666666667,0.0469166666666667,0.05025,0.03,0.03075,0.0470833333333333,0.0475833333333333,0.0333333333333333,0.0475833333333333,0.0489166666666667,0.0344166666666667,0.0474166666666667,0.0476666666666667,0.0320833333333333,0.0468333333333333,0.04775,0.0124166666666667,0.03275,0.0473333333333333,0.0329166666666667,0.0339166666666667,0.0528333333333333,0.05075,0.0365833333333333,0.0501666666666667,0.00933333333333333,0.01125,0.00966666666666667,0.00341666666666667,0.0149166666666667,0.0120833333333333,0.0524166666666667,0,0.0380833333333333,0.014,0.0145833333333333,0.0160833333333333,0.0139166666666667,0.00816666666666667,0.0216666666666667,0.01875,0.0574166666666667,0.0608333333333333
"18996_2002.02013974407",0.0249166666666667,0.0248333333333333,0.0251666666666667,0.026,0.02525,0.0241666666666667,0.0268333333333333,0.02725,0.0270833333333333,0.0273333333333333,0.02675,0.0261666666666667,0.0235833333333333,0.028,0.0278333333333333,0.02875,0.0296666666666667,0.02775,0.02825,0.028,0.0296666666666667,0.0269166666666667,0.0313333333333333,0.0354166666666667,0.0315,0.0319166666666667,0.03025,0.0316666666666667,0.0303333333333333,0.0334166666666667,0.0186666666666667,0.0389166666666667,0.0330833333333333,0.0329166666666667,0.0355,0.0223333333333333,0.0256666666666667,0.0361666666666667,0.0360833333333333,0.0355833333333333,0.0338333333333333,0.0210833333333333,0.0355833333333333,0.0221666666666667,0.0356666666666667,0.0371666666666667,0.0363333333333333,0.03575,0.0375,0.03675,0.0385,0.0283333333333333,0.0409166666666667,0.03625,0.0360833333333333,0.0384166666666667,0.0395833333333333,0.0386666666666667,0.0403333333333333,0.0431666666666667,0.0189166666666667,0.0195833333333333,0.0403333333333333,0.0408333333333333,0.022,0.04125,0.0423333333333333,0.0259166666666667,0.0404166666666667,0.0413333333333333,0.0209166666666667,0.0400833333333333,0.0409166666666667,0.0320833333333333,0.00883333333333333,0.0405833333333333,0.00775,0.01025,0.0465,0.0445833333333333,0.0256666666666667,0.0438333333333333,0.0359166666666667,0.037,0.0355,0.03525,0.0346666666666667,0.0385833333333333,0.0460833333333333,0.0380833333333333,0,0.0395,0.0399166666666667,0.04025,0.0401666666666667,0.04325,0.0414166666666667,0.0429166666666667,0.05125,0.0550833333333333
"19084_2020.8049566735",0.033,0.0329166666666667,0.0334166666666667,0.0340833333333333,0.0333333333333333,0.03225,0.0345,0.03525,0.035,0.0354166666666667,0.03475,0.03425,0.0316666666666667,0.036,0.03575,0.03675,0.0378333333333333,0.0356666666666667,0.0365,0.0359166666666667,0.0375,0.0351666666666667,0.0393333333333333,0.0433333333333333,0.0395,0.0398333333333333,0.0380833333333333,0.0395833333333333,0.0385833333333333,0.0414166666666667,0.0268333333333333,0.0468333333333333,0.04125,0.0414166666666667,0.0434166666666667,0.0301666666666667,0.0338333333333333,0.04425,0.0443333333333333,0.0438333333333333,0.04225,0.02625,0.0435833333333333,0.022,0.04375,0.0453333333333333,0.0443333333333333,0.0445,0.0455833333333333,0.0446666666666667,0.0469166666666667,0.0365,0.04875,0.0445833333333333,0.04425,0.0465833333333333,0.0471666666666667,0.0466666666666667,0.0479166666666667,0.0516666666666667,0.0313333333333333,0.0319166666666667,0.0484166666666667,0.0489166666666667,0.0345833333333333,0.0489166666666667,0.0504166666666667,0.0361666666666667,0.0488333333333333,0.0490833333333333,0.0334166666666667,0.04825,0.0491666666666667,0.0136666666666667,0.0341666666666667,0.0486666666666667,0.0343333333333333,0.0351666666666667,0.05425,0.0523333333333333,0.0379166666666667,0.0514166666666667,0.0115833333333333,0.0123333333333333,0.0105833333333333,0.0110833333333333,0.0161666666666667,0.01425,0.0536666666666667,0.014,0.0395,0,0.00333333333333333,0.0173333333333333,0.016,0.0193333333333333,0.0226666666666667,0.0200833333333333,0.059,0.0625
